"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","98","Not stated","-06","All persons","Number","1929"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","98","Not stated","904","Population aged 15 years and over at work","Number","600"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","98","Not stated","901","Children at school aged between 5 and 12 years","Number","889"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","367"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","98","Not stated","903","Students at school or college aged 19 years and over","Number","73"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","-","All means of travel","-06","All persons","Number","452046"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","-","All means of travel","904","Population aged 15 years and over at work","Number","290664"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","64371"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","70929"
"FY081C03","Journey time 15 mins - < 30 mins","2022","2022","2","Female","-","All means of travel","903","Students at school or college aged 19 years and over","Number","26082"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","01","On foot","-06","All persons","Number","32778"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","01","On foot","904","Population aged 15 years and over at work","Number","19782"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","01","On foot","901","Children at school aged between 5 and 12 years","Number","2842"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","4781"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","01","On foot","903","Students at school or college aged 19 years and over","Number","5373"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","02","Bicycle","-06","All persons","Number","9945"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","02","Bicycle","904","Population aged 15 years and over at work","Number","8186"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","162"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","334"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","02","Bicycle","903","Students at school or college aged 19 years and over","Number","1263"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","03","Bus, minibus or coach","-06","All persons","Number","79532"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","28056"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","9010"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","31032"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","11434"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","04","Train, DART or LUAS","-06","All persons","Number","20226"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","14974"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","166"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","1875"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","3211"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","05","Motorcycle or scooter","-06","All persons","Number","2335"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","2164"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","20"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","151"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","06","Motor car: Driver","-06","All persons","Number","251564"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","236772"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","1022"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","13770"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","07","Motor car: Passenger","-06","All persons","Number","34112"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","10666"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","10727"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","9127"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","3592"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","11","Van","-06","All persons","Number","28829"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","11","Van","904","Population aged 15 years and over at work","Number","28414"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","11","Van","901","Children at school aged between 5 and 12 years","Number","55"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","11","Van","902","Students at school or college aged between 13 and 18 years","Number","90"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","11","Van","903","Students at school or college aged 19 years and over","Number","270"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","12","Other, incl. lorry","-06","All persons","Number","2886"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","2847"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","13"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","13"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","13"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","98","Not stated","-06","All persons","Number","975"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","98","Not stated","904","Population aged 15 years and over at work","Number","501"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","98","Not stated","901","Children at school aged between 5 and 12 years","Number","201"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","165"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","98","Not stated","903","Students at school or college aged 19 years and over","Number","108"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","-","All means of travel","-06","All persons","Number","463182"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","-","All means of travel","904","Population aged 15 years and over at work","Number","352362"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","23176"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","48459"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","-","Both sexes","-","All means of travel","903","Students at school or college aged 19 years and over","Number","39185"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","01","On foot","-06","All persons","Number","14067"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","01","On foot","904","Population aged 15 years and over at work","Number","7843"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","01","On foot","901","Children at school aged between 5 and 12 years","Number","1438"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","2240"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","01","On foot","903","Students at school or college aged 19 years and over","Number","2546"
"FY081C04","Journey time 30 mins - < 45 mins","2011","2011","1","Male","02","Bicycle","-06","All persons","Number","7291"
